"","Type","positive","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos_Pred_Value","Neg_Pred_Value","Precision","Recall","F1","Prevalence","Detection_Rate","Detection_Prevalence","Balanced_Accuracy","Size","AUC"
"85","wowHaha","0",0.658247829518548,0.316495659037096,0.64500280390555,0.671310353050617,0.5,1.71688646590928e-114,0.00764952929413088,0.636148382004736,0.68034727703236,0.665565648224608,0.651549508692366,0.665565648224608,0.636148382004736,0.650524616626312,0.5,0.318074191002368,0.477900552486188,0.658247829518548,10137,0.658247829518548
"86","wowHaha","0",0.662588792423047,0.325177584846093,0.649381725080459,0.675608345653995,0.5,7.44620299888425e-121,1.18381981416958e-07,0.619179163378058,0.705998421468035,0.678046672428695,0.64960058097313,0.678046672428695,0.619179163378058,0.647277227722772,0.5,0.309589581689029,0.456590370955012,0.662588792423047,10137,0.662588792423047
"87","wowHaha","0",0.659629044988161,0.319258089976322,0.646395964711282,0.672678028502491,0.5,1.69913638142842e-116,5.99663087027365e-06,0.622336227308603,0.696921862667719,0.672494669509595,0.648549394050679,0.672494669509595,0.622336227308603,0.646443943431031,0.5,0.311168113654302,0.462707182320442,0.659629044988161,10137,0.659629044988161
"88","wowHaha","0",0.650552486187845,0.301104972375691,0.637243149396794,0.663688204642232,0.5,1.15532615682997e-103,1.89228070550629e-05,0.61483820047356,0.686266771902131,0.662133446663833,0.640515653775322,0.662133446663833,0.61483820047356,0.637609985676284,0.5,0.30741910023678,0.464285714285714,0.650552486187845,10137,0.650552486187845
"89","wowHaha","0",0.652722967640095,0.305445935280189,0.639431386908557,0.6658384245163,0.5,1.16642024908604e-106,6.29818421629849e-07,0.611286503551697,0.694159431728492,0.666523235800344,0.641034985422741,0.666523235800344,0.611286503551697,0.637710992177851,0.5,0.305643251775848,0.458563535911602,0.652722967640095,10137,0.652722967640095
"90","wowHaha","0",0.638121546961326,0.276243093922652,0.624716237241519,0.651367585969097,0.5,2.22770587271546e-87,1.69378658585967e-06,0.597474348855564,0.678768745067088,0.650343642611684,0.627737226277372,0.650343642611684,0.597474348855564,0.622788975730152,0.5,0.298737174427782,0.459352801894238,0.638121546961326,10137,0.638121546961326
"91","sadLove","0",0.750731707317073,0.501463414634146,0.737192614593523,0.763912623487635,0.5,9.43314012707072e-237,2.45250252731102e-07,0.791219512195122,0.710243902439024,0.731949458483754,0.772823779193206,0.731949458483754,0.791219512195122,0.760431317393343,0.5,0.395609756097561,0.540487804878049,0.750731707317073,8200,0.750731707317073
"92","sadLove","0",0.743170731707317,0.486341463414634,0.729505679444174,0.756488449262546,0.5,3.56795631784165e-222,2.2529085241304e-09,0.790731707317073,0.695609756097561,0.722048997772828,0.768733153638814,0.722048997772828,0.790731707317073,0.754831199068685,0.5,0.395365853658537,0.547560975609756,0.743170731707317,8200,0.743170731707317
"93","sadLove","0",0.732926829268293,0.465853658536585,0.719099454684292,0.746421550451768,0.5,2.85040160902006e-203,2.62848919204821e-14,0.794634146341463,0.671219512195122,0.707338254450716,0.765720645520312,0.707338254450716,0.794634146341463,0.748449345279118,0.5,0.397317073170732,0.561707317073171,0.732926829268293,8200,0.732926829268293
"94","sadLove","0",0.72780487804878,0.455609756097561,0.71389983735489,0.741384602948867,0.5,3.52446860259438e-194,3.94341009018359e-10,0.779024390243902,0.676585365853659,0.706637168141593,0.753804347826087,0.706637168141593,0.779024390243902,0.741067285382831,0.5,0.389512195121951,0.551219512195122,0.72780487804878,8200,0.727804878048781
"95","sadLove","0",0.73609756097561,0.472195121951219,0.72231942310273,0.749538502126766,0.5,5.09492313161604e-209,2.78045577440964e-07,0.777560975609756,0.694634146341463,0.718018018018018,0.757446808510638,0.718018018018018,0.777560975609756,0.746604215456674,0.5,0.388780487804878,0.541463414634146,0.73609756097561,8200,0.73609756097561
"96","sadLove","0",0.726341463414634,0.452682926829268,0.712414651889893,0.739945055252471,0.5,1.26322359981015e-191,4.07174376260405e-09,0.774634146341463,0.678048780487805,0.706405693950178,0.750539956803456,0.706405693950178,0.774634146341463,0.738948348068869,0.5,0.387317073170732,0.548292682926829,0.726341463414634,8200,0.726341463414634
"97","sadLove","0",0.718048780487805,0.43609756097561,0.704002063509971,0.731784152905345,0.5,1.64532217265356e-177,7.2346841128356e-12,0.775121951219512,0.660975609756098,0.695709281961471,0.746145374449339,0.695709281961471,0.775121951219512,0.733271804337794,0.5,0.387560975609756,0.557073170731707,0.718048780487805,8200,0.718048780487805
"98","sadLove","0",0.727560975609756,0.455121951219512,0.7136522935771,0.741144691210431,0.5,9.42232582316581e-194,1.03545940519796e-09,0.777560975609756,0.677560975609756,0.706873614190687,0.752845528455285,0.706873614190687,0.777560975609756,0.740534262485482,0.5,0.388780487804878,0.55,0.727560975609756,8200,0.727560975609756
"99","sadLove","0",0.727317073170732,0.454634146341463,0.71340475495184,0.740904774315182,0.5,2.51587373517554e-193,3.55814688248419e-06,0.765365853658537,0.689268292682927,0.711242067089755,0.746040126715945,0.711242067089755,0.765365853658537,0.737312030075188,0.5,0.382682926829268,0.538048780487805,0.727317073170732,8200,0.727317073170732
"100","sadLove","0",0.731463414634146,0.462926829268293,0.71761361529426,0.744982657231631,0.5,1.19363331067779e-200,1.77283461189111e-15,0.79609756097561,0.666829268292683,0.704967602591793,0.765826330532213,0.704967602591793,0.79609756097561,0.747766323024055,0.5,0.398048780487805,0.564634146341463,0.731463414634146,8200,0.731463414634146
