"","Organization","Type","positive","Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos_Pred_Value","Neg_Pred_Value","Precision","Recall","F1","Prevalence","Detection_Rate","Detection_Prevalence","Balanced_Accuracy","Size","AUC"
"278","NBC","loveData","0",0.713978494623656,0.427956989247312,0.68375123110822,0.742843631401285,0.5,2.98847907149085e-40,1,0.713978494623656,0.713978494623656,0.713978494623656,0.713978494623656,0.713978494623656,0.713978494623656,0.713978494623656,0.5,0.356989247311828,0.5,0.713978494623656,1862,0.713978494623656
"279","NBC","loveData","0",0.673118279569892,0.346236559139785,0.641920877454751,0.703214605365057,0.5,1.03196305262325e-26,0.863388943688625,0.67741935483871,0.668817204301075,0.671641791044776,0.674620390455531,0.671641791044776,0.67741935483871,0.674518201284797,0.5,0.338709677419355,0.504301075268817,0.673118279569892,1862,0.673118279569892
"280","NBC","loveData","0",0.698924731182796,0.397849462365591,0.668308153626367,0.7282754515829,0.5,6.78034969379383e-35,0.952345644673659,0.701075268817204,0.696774193548387,0.698072805139186,0.699784017278618,0.698072805139186,0.701075268817204,0.699570815450644,0.5,0.350537634408602,0.502150537634409,0.698924731182796,1862,0.698924731182796
"281","The Guardian","loveData","0",0.698090692124105,0.39618138424821,0.679722883970213,0.715995983731705,0.5,2.53028967343787e-90,0.27618430885054,0.710421638822593,0.685759745425617,0.69332298136646,0.703099510603589,0.69332298136646,0.710421638822593,0.701768172888016,0.5,0.355210819411297,0.512330946698488,0.698090692124105,5029,0.698090692124105
"282","The Guardian","loveData","0",0.687748607796341,0.375497215592681,0.669223990166441,0.705834914875395,0.5,4.03121080718804e-81,0.39166779226774,0.69769291964996,0.677804295942721,0.68408736349454,0.691558441558442,0.68408736349454,0.69769291964996,0.690823158723907,0.5,0.34884645982498,0.50994431185362,0.687748607796341,5029,0.687748607796341
"283","The Guardian","loveData","0",0.695704057279236,0.391408114558472,0.677299116247844,0.713652068780613,0.5,3.76218464644783e-88,0.169474934314553,0.711217183770883,0.68019093078759,0.689814814814815,0.701970443349754,0.689814814814815,0.711217183770883,0.700352526439483,0.5,0.355608591885442,0.515513126491647,0.695704057279236,5029,0.695704057279236
"284","The Guardian","loveData","0",0.696897374701671,0.393794749403341,0.6785109285577,0.714824097886062,0.5,3.11154553068621e-89,0.446806563079803,0.705648369132856,0.688146380270485,0.693510555121188,0.700404858299595,0.693510555121188,0.705648369132856,0.699526813880126,0.5,0.352824184566428,0.508750994431185,0.696897374701671,5029,0.696897374701671
"285","The Guardian","loveData","0",0.684566428003182,0.369132856006364,0.66599568446845,0.702706306760855,0.5,2.12483584846851e-78,0.255808724301623,0.671439936356404,0.69769291964996,0.689542483660131,0.67984496124031,0.689542483660131,0.671439936356404,0.68037081821846,0.5,0.335719968178202,0.486873508353222,0.684566428003182,5029,0.684566428003182
"286","The Guardian","loveData","0",0.685361972951472,0.370723945902943,0.666802668269904,0.703488551506702,0.5,4.48384439315996e-79,0.522168489904038,0.692919649960223,0.677804295942721,0.682601880877743,0.688206785137318,0.682601880877743,0.692919649960223,0.687722068693249,0.5,0.346459824980111,0.507557677008751,0.685361972951472,5029,0.685361972951472
"287","The Guardian","loveData","0",0.68854415274463,0.37708830548926,0.670031221388428,0.706616911947973,0.5,8.25946767483064e-82,0.11585046326126,0.706443914081146,0.670644391408115,0.682027649769585,0.695544554455446,0.682027649769585,0.706443914081146,0.694021101992966,0.5,0.353221957040573,0.517899761336515,0.68854415274463,5029,0.68854415274463
"288","The Guardian","loveData","0",0.702068416865553,0.404136833731106,0.683763775061575,0.719901229008846,0.5,5.21487437464284e-94,0.242301087983508,0.688941925218775,0.715194908512331,0.707516339869281,0.696899224806201,0.707516339869281,0.688941925218775,0.698105602579605,0.5,0.344470962609387,0.486873508353222,0.702068416865553,5029,0.702068416865553
"289","The Guardian","loveData","0",0.684964200477327,0.369928400954654,0.666399168669056,0.703097436841677,0.5,9.76983233533808e-79,0.0172778394937705,0.712012728719173,0.657915672235481,0.675471698113208,0.695542472666106,0.675471698113208,0.712012728719173,0.693261037955074,0.5,0.356006364359586,0.527048528241846,0.684964200477327,5029,0.684964200477327
"290","The Guardian","loveData","0",0.68854415274463,0.37708830548926,0.670031221388428,0.706616911947973,0.5,8.25946767483064e-82,1,0.688146380270485,0.688941925218775,0.688694267515924,0.688394276629571,0.688694267515924,0.688146380270485,0.68842021488261,0.5,0.344073190135243,0.499602227525855,0.68854415274463,5029,0.68854415274463
"291","Washingtonpost","loveData","0",0.698265895953757,0.396531791907514,0.676024159374004,0.719833116539287,0.5,6.94674731182172e-63,0.105351335119283,0.720231213872832,0.676300578034682,0.689922480620155,0.707376058041112,0.689922480620155,0.720231213872832,0.70475113122172,0.5,0.360115606936416,0.521965317919075,0.698265895953757,3460,0.698265895953757
"292","Washingtonpost","loveData","0",0.698843930635838,0.397687861271676,0.676612975434179,0.720398397000436,0.5,2.99314704259046e-63,0.25466950434149,0.714450867052023,0.683236994219653,0.692825112107623,0.705250596658711,0.692825112107623,0.714450867052023,0.703471826977803,0.5,0.357225433526012,0.515606936416185,0.698843930635838,3460,0.698843930635838
"293","Washingtonpost","loveData","0",0.697109826589595,0.394219653179191,0.674846648990554,0.71870243368476,0.5,3.71131680486656e-62,0.0258841598967042,0.727167630057803,0.667052023121387,0.685932388222465,0.709717097170972,0.685932388222465,0.727167630057803,0.705948372615039,0.5,0.363583815028902,0.530057803468208,0.697109826589595,3460,0.697109826589595
"294","Washingtonpost","loveData","0",0.697687861271676,0.395375722543353,0.675435383914756,0.71926779541198,0.5,1.60785812032752e-62,0.0229779396046349,0.728323699421965,0.667052023121387,0.686274509803922,0.710591133004926,0.686274509803922,0.728323699421965,0.706674144699944,0.5,0.364161849710983,0.530635838150289,0.697687861271676,3460,0.697687861271676
"295","Washingtonpost","loveData","0",0.702312138728324,0.404624277456647,0.680146728151111,0.723789222020826,0.5,1.80801233360844e-65,0.251920591942501,0.717919075144509,0.686705202312139,0.696188340807175,0.708830548926014,0.696188340807175,0.717919075144509,0.706886738759249,0.5,0.358959537572254,0.515606936416185,0.702312138728324,3460,0.702312138728324
"296","Washingtonpost","loveData","0",0.682658959537572,0.365317919075145,0.660141264438345,0.704555381895793,0.5,1.8613096570473e-53,0.0168473746484771,0.715606936416185,0.64971098265896,0.671366594360087,0.695544554455446,0.671366594360087,0.715606936416185,0.692781197537773,0.5,0.357803468208093,0.532947976878613,0.682658959537572,3460,0.682658959537572
"297","Washingtonpost","loveData","0",0.694797687861272,0.389595375722543,0.672492113339513,0.716440582088682,0.5,1.02521762733912e-60,0.127713806009898,0.715606936416185,0.673988439306358,0.687014428412875,0.703256936067551,0.687014428412875,0.715606936416185,0.701019252548131,0.5,0.357803468208093,0.520809248554913,0.694797687861272,3460,0.694797687861272
"298","Washingtonpost","loveData","0",0.698265895953757,0.396531791907514,0.676024159374004,0.719833116539287,0.5,6.94674731182172e-63,0.148634710747773,0.717919075144509,0.678612716763006,0.690767519466073,0.706377858002407,0.690767519466073,0.717919075144509,0.704081632653061,0.5,0.358959537572254,0.519653179190751,0.698265895953757,3460,0.698265895953757
"299","Washingtonpost","loveData","0",0.69364161849711,0.38728323699422,0.671315087038371,0.715309414386408,0.5,5.30124881127866e-60,0.0333019458912356,0.722543352601156,0.664739884393064,0.683060109289617,0.705521472392638,0.683060109289617,0.722543352601156,0.702247191011236,0.5,0.361271676300578,0.528901734104046,0.69364161849711,3460,0.69364161849711
"300","Washingtonpost","loveData","0",0.704046242774567,0.408092485549133,0.681914158073569,0.725484080056105,0.5,1.35394917022067e-66,0.0303483048601578,0.732947976878613,0.67514450867052,0.692896174863388,0.716564417177914,0.692896174863388,0.732947976878613,0.712359550561798,0.5,0.366473988439306,0.528901734104046,0.704046242774566,3460,0.704046242774567
"301","Fox","loveData","0",0.662371134020619,0.324742268041237,0.612924803639249,0.709317766903623,0.5,7.69011762964777e-11,0.382279441179073,0.634020618556701,0.690721649484536,0.672131147540984,0.653658536585366,0.672131147540984,0.634020618556701,0.652519893899204,0.5,0.31701030927835,0.471649484536082,0.662371134020619,778,0.662371134020618
"302","Fox","loveData","0",0.677835051546392,0.355670103092784,0.628822191758459,0.724109039225816,0.5,1.03795007146691e-12,1,0.680412371134021,0.675257731958763,0.676923076923077,0.678756476683938,0.676923076923077,0.680412371134021,0.67866323907455,0.5,0.34020618556701,0.502577319587629,0.677835051546392,778,0.677835051546392
"303","Fox","loveData","0",0.711340206185567,0.422680412371134,0.66346768753775,0.755954356928327,0.5,2.16884350137221e-17,1,0.711340206185567,0.711340206185567,0.711340206185567,0.711340206185567,0.711340206185567,0.711340206185567,0.711340206185567,0.5,0.355670103092784,0.5,0.711340206185567,778,0.711340206185567
"304","Fox","loveData","0",0.708762886597938,0.417525773195876,0.660792471249497,0.753514967534235,0.5,5.34190180799919e-17,0.451704326566932,0.685567010309278,0.731958762886598,0.718918918918919,0.699507389162562,0.718918918918919,0.685567010309278,0.701846965699208,0.5,0.342783505154639,0.47680412371134,0.708762886597938,778,0.708762886597938
"305","Fox","loveData","0",0.63659793814433,0.27319587628866,0.586552128222899,0.684542022595193,0.5,4.09670476575205e-08,0.399702921782383,0.664948453608247,0.608247422680412,0.629268292682927,0.644808743169399,0.629268292682927,0.664948453608247,0.646616541353383,0.5,0.332474226804124,0.528350515463918,0.63659793814433,778,0.63659793814433
"306","Fox","loveData","0",0.690721649484536,0.381443298969072,0.642114016974313,0.736390831007975,0.5,2.08855287705204e-14,1,0.690721649484536,0.690721649484536,0.690721649484536,0.690721649484536,0.690721649484536,0.690721649484536,0.690721649484536,0.5,0.345360824742268,0.5,0.690721649484536,778,0.690721649484536
"307","Fox","loveData","0",0.654639175257732,0.309278350515464,0.604997119796365,0.701901004033807,0.5,5.68048448211546e-10,0.26142519800181,0.618556701030928,0.690721649484536,0.666666666666667,0.644230769230769,0.666666666666667,0.618556701030928,0.641711229946524,0.5,0.309278350515464,0.463917525773196,0.654639175257732,778,0.654639175257732
"308","Fox","loveData","0",0.711340206185567,0.422680412371134,0.66346768753775,0.755954356928327,0.5,2.16884350137221e-17,0.0726009394499573,0.762886597938144,0.65979381443299,0.691588785046729,0.735632183908046,0.691588785046729,0.762886597938144,0.725490196078431,0.5,0.381443298969072,0.551546391752577,0.711340206185567,778,0.711340206185567
"309","Fox","loveData","0",0.672680412371134,0.345360824742268,0.623516753472987,0.719184960597689,0.5,4.56367157060109e-12,0.155674530611184,0.628865979381443,0.716494845360825,0.689265536723164,0.658767772511848,0.689265536723164,0.628865979381443,0.657681940700809,0.5,0.314432989690722,0.456185567010309,0.672680412371134,778,0.672680412371134
"310","Fox","loveData","0",0.667525773195876,0.335051546391752,0.618217648754942,0.714254511232605,0.5,1.91649244505545e-11,0.113009138894512,0.716494845360825,0.618556701030928,0.652582159624413,0.685714285714286,0.652582159624413,0.716494845360825,0.683046683046683,0.5,0.358247422680412,0.548969072164949,0.667525773195876,778,0.667525773195876
"311","LATimes","loveData","0",0.693181818181818,0.386363636363636,0.66981242001701,0.715832980420899,0.5,7.65440679357001e-55,0.440626525828949,0.704545454545455,0.681818181818182,0.688888888888889,0.697674418604651,0.688888888888889,0.704545454545455,0.696629213483146,0.5,0.352272727272727,0.511363636363636,0.693181818181818,3168,0.693181818181818
"312","LATimes","loveData","0",0.700757575757576,0.401515151515152,0.677533687960252,0.723234967256667,0.5,3.42181644110556e-59,0.154482035190857,0.720959595959596,0.680555555555556,0.692961165048544,0.709210526315789,0.692961165048544,0.720959595959596,0.706683168316832,0.5,0.360479797979798,0.52020202020202,0.700757575757576,3168,0.700757575757576
"313","LATimes","loveData","0",0.69760101010101,0.39520202020202,0.67431561011771,0.720151690477948,0.5,2.34018613202486e-57,0.647734541085751,0.704545454545455,0.690656565656566,0.694894146948942,0.700384122919334,0.694894146948941,0.704545454545455,0.699686520376176,0.5,0.352272727272727,0.506944444444444,0.69760101010101,3168,0.69760101010101
"314","LATimes","loveData","0",0.708964646464647,0.417929292929293,0.685906682233412,0.731245484183461,0.5,4.07728482342699e-64,0.162341622754508,0.728535353535353,0.689393939393939,0.701093560145808,0.717477003942181,0.701093560145808,0.728535353535353,0.714551083591331,0.5,0.364267676767677,0.519570707070707,0.708964646464646,3168,0.708964646464647
"315","LATimes","loveData","0",0.715277777777778,0.430555555555556,0.692353440286715,0.73740141579012,0.5,4.68473951875392e-68,0.451203230048242,0.726010101010101,0.704545454545455,0.710754017305315,0.72,0.710754017305315,0.726010101010101,0.718301061836352,0.5,0.36300505050505,0.510732323232323,0.715277777777778,3168,0.715277777777778
"316","LATimes","loveData","0",0.701388888888889,0.402777777777778,0.678177456045746,0.72385146982492,0.5,1.45665553546103e-59,0.519756573558983,0.691919191919192,0.710858585858586,0.705276705276705,0.697645600991326,0.705276705276705,0.691919191919192,0.698534098151689,0.5,0.345959595959596,0.490530303030303,0.701388888888889,3168,0.701388888888889
"317","LATimes","loveData","0",0.679292929292929,0.358585858585859,0.655675322098123,0.702244080265328,0.5,2.39827689099625e-47,0.56408691225635,0.670454545454545,0.688131313131313,0.682519280205656,0.676178660049628,0.682519280205656,0.670454545454545,0.676433121019108,0.5,0.335227272727273,0.491161616161616,0.679292929292929,3168,0.679292929292929
"318","LATimes","loveData","0",0.707070707070707,0.414141414141414,0.68397367749097,0.729397680078792,0.5,5.83953514440994e-63,0.245806288377793,0.723484848484849,0.690656565656566,0.700488997555012,0.714099216710183,0.700488997555012,0.723484848484849,0.711801242236025,0.5,0.361742424242424,0.516414141414141,0.707070707070707,3168,0.707070707070707
"319","LATimes","loveData","0",0.690656565656566,0.381313131313131,0.667240268144786,0.713364044619024,0.5,1.96147201088918e-53,0.963967506052395,0.691919191919192,0.689393939393939,0.690176322418136,0.691139240506329,0.690176322418136,0.691919191919192,0.691046658259773,0.5,0.345959595959596,0.501262626262626,0.690656565656566,3168,0.690656565656566
"320","LATimes","loveData","0",0.703282828282828,0.406565656565657,0.680109066994343,0.725700670286493,0.5,1.10363706511423e-60,0.963209376395552,0.702020202020202,0.704545454545455,0.70379746835443,0.702770780856423,0.70379746835443,0.702020202020202,0.702907711757269,0.5,0.351010101010101,0.498737373737374,0.703282828282828,3168,0.703282828282828
"321","Yahoo","loveData","0",0.561551433389545,0.123102866779089,0.532766779799532,0.590030137414347,0.5,1.24669058647856e-05,0.00027285965341345,0.632377740303541,0.490725126475548,0.553914327917282,0.571709233791749,0.553914327917282,0.632377740303541,0.590551181102362,0.5,0.316188870151771,0.570826306913997,0.561551433389545,2372,0.561551433389545
"322","Yahoo","loveData","0",0.571669477234401,0.143338954468803,0.542936911573389,0.600045781571455,0.5,4.43148023120604e-07,2.06091669917573e-06,0.662731871838111,0.480607082630691,0.560627674750357,0.587628865979381,0.560627674750357,0.662731871838111,0.60741885625966,0.5,0.331365935919056,0.59106239460371,0.571669477234401,2372,0.571669477234401
"323","Yahoo","loveData","0",0.570826306913997,0.141652613827993,0.542088943997874,0.599211601467408,0.5,5.95972022240483e-07,0.00257787859288773,0.629005059021922,0.512647554806071,0.563444108761329,0.580152671755725,0.563444108761329,0.629005059021922,0.594422310756972,0.5,0.314502529510961,0.558178752107926,0.570826306913997,2372,0.570826306913997
"324","Yahoo","loveData","0",0.563237774030354,0.126475548060708,0.534460973290313,0.591700240461053,0.5,7.38839837592314e-06,0.000372360701849999,0.632377740303541,0.494097807757167,0.555555555555556,0.573385518590998,0.555555555555556,0.632377740303541,0.591482649842271,0.5,0.316188870151771,0.569139966273187,0.563237774030354,2372,0.563237774030354
"325","Yahoo","loveData","0",0.570826306913997,0.141652613827993,0.542088943997874,0.599211601467408,0.5,5.95972022240483e-07,0.00344015304690497,0.627318718381113,0.51433389544688,0.563636363636364,0.579847908745247,0.563636363636364,0.627318718381113,0.593774940143655,0.5,0.313659359190556,0.556492411467116,0.570826306913997,2372,0.570826306913997
"326","Yahoo","loveData","0",0.596121416526138,0.192242833052277,0.567564467188123,0.624200479022883,0.5,1.90334627752754e-11,6.98495554796337e-08,0.6964586846543,0.495784148397976,0.580056179775281,0.620253164556962,0.580056179775281,0.6964586846543,0.632950191570881,0.5,0.34822934232715,0.600337268128162,0.596121416526138,2372,0.596121416526138
"327","Yahoo","loveData","0",0.527824620573356,0.0556492411467115,0.498951818154581,0.55655913302995,0.5,0.0295283656692243,1.7959875230937e-06,0.623946037099494,0.431703204047218,0.523338048090523,0.534446764091858,0.523338048090523,0.623946037099494,0.569230769230769,0.5,0.311973018549747,0.596121416526138,0.527824620573356,2372,0.527824620573356
"328","Yahoo","loveData","0",0.577571669477234,0.155143338954469,0.548875019727439,0.605882705433416,0.5,5.07266631570887e-08,0.152816186508787,0.60539629005059,0.549747048903879,0.573482428115016,0.582142857142857,0.573482428115016,0.60539629005059,0.589007383100902,0.5,0.302698145025295,0.527824620573356,0.577571669477234,2372,0.577571669477234
"329","Yahoo","loveData","0",0.568296795952782,0.136593591905565,0.539545540299792,0.596708561771097,0.5,1.42101919191655e-06,1.81236920069037e-05,0.650927487352445,0.48566610455312,0.558610709117221,0.581818181818182,0.558610709117221,0.650927487352445,0.601246105919003,0.5,0.325463743676223,0.582630691399663,0.568296795952782,2372,0.568296795952782
"330","Yahoo","loveData","0",0.563237774030354,0.126475548060708,0.534460973290313,0.591700240461053,0.5,7.38839837592314e-06,0.235499151672373,0.586846543001686,0.539629005059022,0.560386473429952,0.566371681415929,0.560386473429952,0.586846543001686,0.57331136738056,0.5,0.293423271500843,0.523608768971332,0.563237774030354,2372,0.563237774030354
"331","ABC News","sadData","0",0.793827160493827,0.587654320987654,0.764303274704864,0.821194138212709,0.5,6.83428640594838e-67,0.535877764522536,0.782716049382716,0.804938271604938,0.80050505050505,0.78743961352657,0.80050505050505,0.782716049382716,0.791510611735331,0.5,0.391358024691358,0.488888888888889,0.793827160493827,1621,0.793827160493827
"332","ABC News","sadData","0",0.797530864197531,0.595061728395062,0.768179565407994,0.824697657109432,0.5,1.15593040900928e-68,0.937758942818078,0.795061728395062,0.8,0.799007444168734,0.796068796068796,0.799007444168734,0.795061728395062,0.797029702970297,0.5,0.397530864197531,0.497530864197531,0.797530864197531,1621,0.797530864197531
"333","ABC News","sadData","0",0.827160493827161,0.654320987654321,0.799326726710862,0.852588002159615,0.5,6.03502153114169e-84,0.932646638965876,0.824691358024691,0.82962962962963,0.8287841191067,0.825552825552826,0.8287841191067,0.824691358024691,0.826732673267327,0.5,0.412345679012346,0.497530864197531,0.827160493827161,1621,0.82716049382716
"334","ABC News","sadData","0",0.804938271604938,0.609876543209876,0.775943057771906,0.831693710800009,0.5,2.68992663475936e-72,0.232737837725351,0.785185185185185,0.824691358024691,0.817480719794345,0.793349168646081,0.817480719794344,0.785185185185185,0.801007556675063,0.5,0.392592592592593,0.480246913580247,0.804938271604938,1621,0.804938271604938
"335","ABC News","sadData","0",0.808641975308642,0.617283950617284,0.779830413474523,0.835186089187943,0.5,3.69371771953975e-74,0.421847975453363,0.822222222222222,0.795061728395062,0.800480769230769,0.817258883248731,0.800480769230769,0.822222222222222,0.811205846528624,0.5,0.411111111111111,0.51358024691358,0.808641975308642,1621,0.808641975308642
"336","ABC News","sadData","0",0.81358024691358,0.62716049382716,0.785019556104872,0.839836548740371,0.5,1.08655300462819e-76,0.415766147883907,0.8,0.827160493827161,0.822335025380711,0.805288461538462,0.822335025380711,0.8,0.811013767209011,0.5,0.4,0.48641975308642,0.81358024691358,1621,0.81358024691358
"337","ABC News","sadData","0",0.797530864197531,0.595061728395062,0.768179565407994,0.824697657109432,0.5,1.15593040900928e-68,0.0350010902595131,0.762962962962963,0.832098765432099,0.819628647214854,0.778290993071594,0.819628647214854,0.762962962962963,0.790281329923274,0.5,0.381481481481481,0.465432098765432,0.797530864197531,1621,0.797530864197531
"338","ABC News","sadData","0",0.807407407407407,0.614814814814815,0.778534204777602,0.834022389529237,0.5,1.55471140603774e-73,0.936186293473059,0.804938271604938,0.809876543209877,0.80893300248139,0.805896805896806,0.80893300248139,0.804938271604938,0.806930693069307,0.5,0.402469135802469,0.497530864197531,0.807407407407407,1621,0.807407407407407
"339","ABC News","sadData","0",0.77037037037037,0.540740740740741,0.739832941213658,0.798925184535088,0.5,2.45160862066738e-56,0.419920526805873,0.755555555555556,0.785185185185185,0.778625954198473,0.762589928057554,0.778625954198473,0.755555555555556,0.766917293233083,0.5,0.377777777777778,0.485185185185185,0.77037037037037,1621,0.77037037037037
"340","ABC News","sadData","0",0.797530864197531,0.595061728395062,0.768179565407994,0.824697657109432,0.5,1.15593040900928e-68,0.69621535124374,0.790123456790123,0.804938271604938,0.802005012531328,0.793187347931873,0.802005012531328,0.790123456790123,0.796019900497512,0.5,0.395061728395062,0.492592592592593,0.797530864197531,1621,0.797530864197531
"341","BBC","sadData","0",0.724444444444444,0.448888888888889,0.693995970318305,0.753415646389171,0.5,7.20940391722572e-43,0.0490103098396989,0.76,0.688888888888889,0.70954356846473,0.741626794258373,0.70954356846473,0.76,0.733905579399142,0.5,0.38,0.535555555555556,0.724444444444444,1803,0.724444444444444
"342","BBC","sadData","0",0.736666666666667,0.473333333333333,0.706591460375916,0.765183614933478,0.5,1.2110246852082e-47,0.515970144287064,0.748888888888889,0.724444444444444,0.731019522776573,0.742596810933941,0.731019522776573,0.748888888888889,0.739846322722283,0.5,0.374444444444444,0.512222222222222,0.736666666666667,1803,0.736666666666667
"343","BBC","sadData","0",0.783333333333333,0.566666666666667,0.754957131003902,0.809840874958207,0.5,1.02301584980347e-68,0.006503820859715,0.826666666666667,0.74,0.760736196319018,0.81021897810219,0.760736196319018,0.826666666666667,0.792332268370607,0.5,0.413333333333333,0.543333333333333,0.783333333333333,1803,0.783333333333333
"344","BBC","sadData","0",0.783333333333333,0.566666666666667,0.754957131003902,0.809840874958207,0.5,1.02301584980347e-68,0.774536585646499,0.788888888888889,0.777777777777778,0.78021978021978,0.786516853932584,0.78021978021978,0.788888888888889,0.784530386740332,0.5,0.394444444444444,0.505555555555556,0.783333333333333,1803,0.783333333333333
"345","BBC","sadData","0",0.772222222222222,0.544444444444445,0.743399494824193,0.799250395618751,0.5,2.84649196618531e-63,0.88890804159074,0.768888888888889,0.775555555555556,0.774049217002237,0.770419426048565,0.774049217002237,0.768888888888889,0.771460423634337,0.5,0.384444444444444,0.496666666666667,0.772222222222222,1803,0.772222222222222
"346","BBC","sadData","0",0.734444444444444,0.468888888888889,0.704299294542613,0.763046069018671,0.5,9.40381473644955e-47,0.0701146277095239,0.766666666666667,0.702222222222222,0.720250521920668,0.750593824228029,0.720250521920668,0.766666666666667,0.742734122712594,0.5,0.383333333333333,0.532222222222222,0.734444444444444,1803,0.734444444444444
"347","BBC","sadData","0",0.766666666666667,0.533333333333333,0.737630954824788,0.793944825417806,0.5,1.18433623731586e-60,0.0227733095012448,0.804444444444444,0.728888888888889,0.747933884297521,0.788461538461538,0.747933884297521,0.804444444444444,0.775160599571734,0.5,0.402222222222222,0.537777777777778,0.766666666666667,1803,0.766666666666667
"348","BBC","sadData","0",0.748888888888889,0.497777777777778,0.719215366375167,0.776923054457445,0.5,1.02064342681051e-52,0.0724924043451904,0.78,0.717777777777778,0.734309623430962,0.765402843601896,0.734309623430962,0.78,0.756465517241379,0.5,0.39,0.531111111111111,0.748888888888889,1803,0.748888888888889
"349","BBC","sadData","0",0.755555555555556,0.511111111111111,0.726113585696525,0.78331387963677,0.5,1.29258280014033e-55,0.0687072999998227,0.786666666666667,0.724444444444444,0.740585774058577,0.772511848341232,0.740585774058577,0.786666666666667,0.762931034482759,0.5,0.393333333333333,0.531111111111111,0.755555555555556,1803,0.755555555555556
"350","BBC","sadData","0",0.767777777777778,0.535555555555556,0.738784127715867,0.795006477201906,0.5,3.58962881274114e-61,0.268404997037221,0.786666666666667,0.748888888888889,0.758029978586724,0.778290993071594,0.758029978586724,0.786666666666667,0.772082878953108,0.5,0.393333333333333,0.518888888888889,0.767777777777778,1803,0.767777777777778
"351","Cnn","sadData","0",0.797560975609756,0.595121951219512,0.768400766452902,0.824563419627732,0.5,1.67215123447487e-69,0.938134268282986,0.8,0.795121951219512,0.796116504854369,0.799019607843137,0.796116504854369,0.8,0.798053527980535,0.5,0.4,0.502439024390244,0.797560975609756,1640,0.797560975609756
"352","Cnn","sadData","0",0.801219512195122,0.602439024390244,0.772232390052433,0.828021923363337,0.5,2.64062269746879e-71,0.63838626081828,0.809756097560976,0.792682926829268,0.796163069544365,0.806451612903226,0.796163069544365,0.809756097560976,0.802902055622733,0.5,0.404878048780488,0.508536585365854,0.801219512195122,1640,0.801219512195122
"353","Cnn","sadData","0",0.795121951219512,0.590243902439024,0.765848301535111,0.822255786810289,0.5,2.55839637117514e-68,0.247159973211907,0.814634146341463,0.775609756097561,0.784037558685446,0.807106598984772,0.784037558685446,0.814634146341463,0.799043062200957,0.5,0.407317073170732,0.519512195121951,0.795121951219512,1640,0.795121951219512
"354","Cnn","sadData","0",0.771951219512195,0.54390243902439,0.741673853284671,0.800258850461144,0.5,1.07667060206161e-57,0.241986530623285,0.792682926829268,0.751219512195122,0.761124121779859,0.783715012722646,0.761124121779859,0.792682926829268,0.776583034647551,0.5,0.396341463414634,0.520731707317073,0.771951219512195,1640,0.771951219512195
"355","Cnn","sadData","0",0.782926829268293,0.565853658536585,0.753108635740819,0.810694820844028,0.5,1.37861944987531e-62,0.940251972827919,0.780487804878049,0.785365853658537,0.784313725490196,0.781553398058252,0.784313725490196,0.780487804878049,0.78239608801956,0.5,0.390243902439024,0.497560975609756,0.782926829268293,1640,0.782926829268293
"356","Cnn","sadData","0",0.784146341463415,0.568292682926829,0.75438094210735,0.811852587817584,0.5,3.80602315107192e-63,0.763674985235854,0.790243902439024,0.778048780487805,0.780722891566265,0.787654320987654,0.780722891566265,0.790243902439024,0.785454545454546,0.5,0.395121951219512,0.50609756097561,0.784146341463415,1640,0.784146341463415
"357","Cnn","sadData","0",0.79390243902439,0.587804878048781,0.764572646556672,0.821101389183117,0.5,9.89581691696346e-68,0.281514632510023,0.81219512195122,0.775609756097561,0.783529411764706,0.805063291139241,0.783529411764706,0.81219512195122,0.797604790419162,0.5,0.40609756097561,0.518292682926829,0.79390243902439,1640,0.79390243902439
"358","Cnn","sadData","0",0.823170731707317,0.646341463414634,0.795299998472807,0.848694529909974,0.5,9.35751947781318e-83,0.739751895567082,0.829268292682927,0.817073170731707,0.819277108433735,0.827160493827161,0.819277108433735,0.829268292682927,0.824242424242424,0.5,0.414634146341463,0.50609756097561,0.823170731707317,1640,0.823170731707317
"359","Cnn","sadData","0",0.798780487804878,0.597560975609756,0.769677581528666,0.825716649605347,0.5,4.22705658552156e-70,0.119470986771701,0.824390243902439,0.773170731707317,0.784222737819025,0.814910025706941,0.784222737819026,0.824390243902439,0.803804994054697,0.5,0.412195121951219,0.525609756097561,0.798780487804878,1640,0.798780487804878
"360","Cnn","sadData","0",0.786585365853659,0.573170731707317,0.756926645568037,0.814167024491261,0.5,2.83901785753637e-64,0.0155644113866339,0.826829268292683,0.746341463414634,0.765237020316027,0.811671087533156,0.765237020316027,0.826829268292683,0.794841735052755,0.5,0.413414634146341,0.540243902439024,0.786585365853659,1640,0.786585365853658
"361","USAToday","sadData","0",0.800847457627119,0.601694915254237,0.769496146607364,0.829666957850296,0.5,1.17647391290331e-61,0.092122963257652,0.830508474576271,0.771186440677966,0.784,0.81981981981982,0.784,0.830508474576271,0.806584362139918,0.5,0.415254237288136,0.529661016949153,0.800847457627119,1416,0.800847457627119
